,Unnamed: 0,Date,Academy,Name,Psychometrics,Presentation
1347,1347,2019-06-18,London Academy,Muhammad Linn,62,19
1348,1348,2019-06-18,London Academy,Elicia Broggio,59,20
1349,1349,2019-06-18,London Academy,Adler Wingatt,58,23
1350,1350,2019-06-18,London Academy,Jeffrey Borrell,43,16
1351,1351,2019-06-18,London Academy,Ashbey Seakes,59,16
1352,1352,2019-06-18,London Academy,Patrice Dowe,45,23
1353,1353,2019-06-18,London Academy,Calida Behr,66,21
1354,1354,2019-06-18,London Academy,Mora Joutapavicius,56,19
1355,1355,2019-06-18,London Academy,Tadeas Bidmead,59,24
1356,1356,2019-06-18,London Academy,Mathian Crews,43,25
1357,1357,2019-06-18,London Academy,Clywd Musgrove,59,20
1358,1358,2019-06-18,London Academy,Darn Kirkby,52,19
1359,1359,2019-06-18,London Academy,Yvor Shepstone,54,18
1360,1360,2019-06-18,London Academy,Maible Antic,53,18
1361,1361,2019-06-18,London Academy,Carlo Beekman,52,15
1362,1362,2019-06-18,London Academy,Kat Sutherland,55,21
1363,1363,2019-06-18,London Academy,Leland Wither,58,20
1364,1364,2019-06-18,London Academy,Murvyn Budnk,48,24
1365,1365,2019-06-18,London Academy,Brandise Moston,69,25
1366,1366,2019-06-18,London Academy,Daniele Iskowicz,53,17
1367,1367,2019-06-18,London Academy,Wilden Claisse,64,25
1368,1368,2019-06-18,London Academy,Boycey Mcspirron,48,20
1369,1369,2019-06-18,London Academy,Nealon Cisland,60,14
1370,1370,2019-06-18,London Academy,Lavinie Marshman,51,19
1371,1371,2019-06-18,London Academy,Larry Claridge,52,21
1372,1372,2019-09-18,London Academy,Paulita Simmonds,53,14
1373,1373,2019-09-18,London Academy,Gifford Ganter,59,23
1374,1374,2019-09-18,London Academy,Demott Rohlf,42,14
1375,1375,2019-09-18,London Academy,Weylin Chong,58,21
1376,1376,2019-09-18,London Academy,Dorice Slides,60,21
1377,1377,2019-09-18,London Academy,Sumner Kop,63,21
1378,1378,2019-09-18,London Academy,Delmore Mcknish,56,20
1379,1379,2019-09-18,London Academy,Schuyler Mckimm,60,18
1380,1380,2019-09-18,London Academy,Donovan Whistan,58,20
1381,1381,2019-09-18,London Academy,Had Veazey,59,24
1382,1382,2019-09-18,London Academy,Sven Antonescu,53,24
1383,1383,2019-09-18,London Academy,Rafferty Camamile,49,22
1384,1384,2019-09-18,London Academy,Grazia Macginney,56,23
1385,1385,2019-09-18,London Academy,Aldwin Ginman,61,21
1386,1386,2019-09-18,London Academy,Augustine Corey,48,21
1387,1387,2019-09-18,London Academy,Salmon Blinder,56,23
1388,1388,2019-09-18,London Academy,Kahaleel Tatem,58,20
1389,1389,2019-09-18,London Academy,Erek O'Doran,62,19
1390,1390,2019-09-18,London Academy,Reynard Ilyenko,59,23
1391,1391,2019-09-18,London Academy,Lisle Stolli,70,20
1392,1392,2019-09-18,London Academy,Reinaldos Tolefree,42,22
1393,1393,2019-09-18,London Academy,Rance Wilsone,44,21
1394,1394,2019-09-18,London Academy,Melonie Duffet,45,20
1395,1395,2019-09-18,London Academy,Urson Sibthorp,55,21
1396,1396,2019-09-18,London Academy,King Janatka,53,23
1397,1397,2019-09-18,London Academy,Dinnie Baleine,52,21
1398,1398,2019-09-18,London Academy,Beltran Jolly,53,21
1399,1399,2019-09-18,London Academy,Gare Halpen,43,20
1400,1400,2019-09-18,London Academy,Urban Bootland,51,25
1401,1401,2019-09-18,London Academy,Elvira Valentine,49,18
1402,1402,2019-09-18,London Academy,Brandie Birkin,51,23
1403,1403,2019-09-18,London Academy,Malinde Mowsdale,47,22
1404,1404,2019-09-18,London Academy,Deana Salerno,54,19
1405,1405,2019-09-18,London Academy,Yankee Garmon,54,20
1406,1406,2019-12-19,Birmingham Academy,Alayne Farrans,60,19
1407,1407,2019-12-19,Birmingham Academy,Jaclin Heasman,66,9
1408,1408,2019-12-19,Birmingham Academy,Olly Lannen,53,24
1409,1409,2019-12-19,Birmingham Academy,Reba Cosser,65,23
1410,1410,2019-12-19,Birmingham Academy,Leif Forsyth,58,21
1411,1411,2019-12-19,Birmingham Academy,Vidovic Niblett,66,20
1412,1412,2019-12-19,Birmingham Academy,Whit Brisse,61,21
1413,1413,2019-12-19,Birmingham Academy,Miof Mela Woodland,36,21
1414,1414,2019-12-19,Birmingham Academy,Trudey Brockman,58,25
1415,1415,2019-12-19,Birmingham Academy,Gunilla Lucken,55,24
1416,1416,2019-12-19,Birmingham Academy,Yorgos O'Rourke,56,15
1417,1417,2019-12-19,Birmingham Academy,Fair Ivashintsov,57,22
1418,1418,2019-12-19,Birmingham Academy,Lethia Crow,56,21
1419,1419,2019-12-19,Birmingham Academy,Eyde Boughton,64,20
1420,1420,2019-12-19,Birmingham Academy,Thom Derwin,66,21
1421,1421,2019-12-19,Birmingham Academy,Uriel Lamplough,58,15
1422,1422,2019-12-19,Birmingham Academy,Erica Soughton,56,19
1423,1423,2019-12-19,Birmingham Academy,Prudence Harrill,56,16
1424,1424,2019-12-19,Birmingham Academy,Godfry Sephton,67,23
1425,1425,2019-12-19,Birmingham Academy,Esmaria Rapp,55,21
1426,1426,2019-12-19,Birmingham Academy,Clifford Randle,52,21
1427,1427,2019-12-19,Birmingham Academy,Alfons Krauze,46,23
1428,1428,2019-12-19,Birmingham Academy,Dottie Le Prevost,51,19
1429,1429,2019-12-19,Birmingham Academy,Suzie Orable,46,14
1430,1430,2019-12-19,Birmingham Academy,Arden Tolossi,59,18
1431,1431,2019-12-19,Birmingham Academy,Devina Franz-Schoninger,48,19
1432,1432,2019-12-19,Birmingham Academy,Eduino Huertas,47,24
1433,1433,2019-12-19,Birmingham Academy,Sammy Macsweeney,48,21
1434,1434,2019-02-19,London Academy,Hakeem Ivermee,52,23
1435,1435,2019-02-19,London Academy,Alvy Bowering,44,20
1436,1436,2019-02-19,London Academy,Larine Burcombe,54,18
1437,1437,2019-02-19,London Academy,Nicolai Stockey,57,19
1438,1438,2019-02-19,London Academy,Andros Wickson,54,17
1439,1439,2019-02-19,London Academy,Maudie Dadswell,59,23
1440,1440,2019-02-19,London Academy,Ozzy Mattaus,47,20
1441,1441,2019-02-19,London Academy,Joanne Le Jean,52,26
1442,1442,2019-02-19,London Academy,Shelley O'Dyvoie,61,23
1443,1443,2019-02-19,London Academy,Harwilll Pownall,52,16
1444,1444,2019-02-19,London Academy,Marco Torra,65,20
1445,1445,2019-02-19,London Academy,Nerissa Culvey,50,17
1446,1446,2019-02-19,London Academy,Jefferson Paynton,56,17
1447,1447,2019-02-19,London Academy,Alric Pettigrew,42,19
1448,1448,2019-02-19,London Academy,Elroy Hatchell,64,21
1449,1449,2019-02-19,London Academy,Barbabas Huygens,59,23
1450,1450,2019-02-19,London Academy,Julita Benoy,57,27
1451,1451,2019-02-19,London Academy,Malachi Carlisso,75,24
1452,1452,2019-02-19,London Academy,Saxon Mctiernan,55,22
1453,1453,2019-02-19,London Academy,Jarred Connar,52,13
1454,1454,2019-02-19,London Academy,Elinore Dunnan,63,19
1455,1455,2019-02-19,London Academy,Hilarius Zywicki,62,23
1456,1456,2019-02-19,London Academy,Elysee Mardoll,59,26
1457,1457,2019-02-19,London Academy,Shea Skillett,57,25
1458,1458,2019-02-19,London Academy,Cleve Hallbord,69,20
1459,1459,2019-02-19,London Academy,Garrett Sprulls,60,16
1460,1460,2019-02-19,London Academy,Andris Frangello,44,17
1461,1461,2019-02-19,London Academy,Jozef Vedekhin,52,21
1462,1462,2019-06-19,London Academy,Ola Robelet,61,23
1463,1463,2019-06-19,London Academy,Leoline Stelli,59,19
1464,1464,2019-06-19,London Academy,Adeline Ordidge,54,20
1465,1465,2019-06-19,London Academy,Stanleigh Huson,53,22
1466,1466,2019-06-19,London Academy,Lenora Gannicott,53,19
1467,1467,2019-06-19,London Academy,Cleveland Vasyukhin,55,17
1468,1468,2019-06-19,London Academy,Fidel Norval,64,18
1469,1469,2019-06-19,London Academy,Marvin Gorger,63,19
1470,1470,2019-06-19,London Academy,Rosalinde Smallshaw,63,22
1471,1471,2019-06-19,London Academy,Hale Godbald,65,12
1472,1472,2019-06-19,London Academy,Norbert Dye,56,10
1473,1473,2019-06-19,London Academy,Khalil Vosper,58,14
1474,1474,2019-06-19,London Academy,Shermy Swancock,54,21
1475,1475,2019-06-19,London Academy,Robin Fugere,54,13
1476,1476,2019-06-19,London Academy,Keen Bentham3,50,24
1477,1477,2019-06-19,London Academy,Melony Tristram,51,20
1478,1478,2019-06-19,London Academy,Cassaundra Yuill,54,21
1479,1479,2019-06-19,London Academy,Farica Harding,67,21
1480,1480,2019-06-19,London Academy,Jessamyn Reightley,63,19
1481,1481,2019-06-19,London Academy,Serge Muehle,53,16
1482,1482,2019-06-19,London Academy,Sydney Burchmore,61,22
1483,1483,2019-06-19,London Academy,Bourke Belsey,53,18
1484,1484,2019-06-19,London Academy,Maury Hallybone,49,16
1485,1485,2019-06-19,London Academy,Wolfgang O'Grady,46,28
1486,1486,2019-06-19,London Academy,Candi Camillo,61,25
1487,1487,2019-06-19,London Academy,Silvano Maccague,47,16
1488,1488,2019-06-19,London Academy,Jerome Kasting,58,21
1489,1489,2019-06-19,London Academy,Devlen Froome,55,18
1490,1490,2019-03-19,London Academy,Tonia Goodie,57,21
1491,1491,2019-03-19,London Academy,Cort Trow,62,10
1492,1492,2019-03-19,London Academy,Henrik Mott,56,19
1493,1493,2019-03-19,London Academy,Willy Murphey,52,22
1494,1494,2019-03-19,London Academy,Jeromy Mebius,61,25
1495,1495,2019-03-19,London Academy,Eliot Frank,56,20
1496,1496,2019-03-19,London Academy,Ganny Brumham,52,15
1497,1497,2019-03-19,London Academy,Hermia Vitte,47,24
1498,1498,2019-03-19,London Academy,Zitella Hembery,70,20
1499,1499,2019-03-19,London Academy,Elfreda Aburrow,59,20
1500,1500,2019-03-19,London Academy,Bette-Ann Lemmers,56,18
1501,1501,2019-03-19,London Academy,Romona Buye,59,20
1502,1502,2019-03-19,London Academy,Melvyn Garstang,45,15
1503,1503,2019-03-19,London Academy,Carmelina Thorington,55,21
1504,1504,2019-03-19,London Academy,Tracey Spratley,55,18
1505,1505,2019-03-19,London Academy,Francois Earengey,48,15
1506,1506,2019-03-19,London Academy,Hughie Yeliashev,60,23
1507,1507,2019-03-19,London Academy,Evin Bennallck,65,18
1508,1508,2019-03-19,London Academy,Glen Lillo,49,19
1509,1509,2019-03-19,London Academy,Ezekiel Lemerie,57,21
1510,1510,2019-03-19,London Academy,Julina Hartles,52,20
1511,1511,2019-03-19,London Academy,Langsdon Brashaw,56,14
1512,1512,2019-03-19,London Academy,Sher Biesinger,51,23
1513,1513,2019-03-19,London Academy,Sheffield Furzer,58,23
1514,1514,2019-03-19,London Academy,Rhonda Dupree,45,23
1515,1515,2019-03-19,London Academy,Danielle Absolom,61,17
1516,1516,2019-03-19,London Academy,Tommie Hammerman,55,22
1517,1517,2019-03-19,London Academy,Ania Silver,62,25
1518,1518,2019-03-19,London Academy,Amelina Posnett,50,20
1519,1519,2019-03-19,London Academy,Ashley Fudge,63,23
1520,1520,2019-03-19,London Academy,Nadia Wheelton,54,18
1521,1521,2019-03-19,London Academy,Gearard Slegg,66,19
1522,1522,2019-03-19,London Academy,Dick Rubinshtein,55,26
1523,1523,2019-03-19,London Academy,Waly Napton,54,11
1524,1524,2019-03-19,London Academy,Artair Cartman,60,22
1525,1525,2019-03-19,London Academy,Mattias Blanpein,58,18
1526,1526,2019-03-19,London Academy,Jaymee Riden,54,20
1527,1527,2019-11-19,London Academy,Nicolette Bonehill,47,20
1528,1528,2019-11-19,London Academy,Mona Orviss,50,15
1529,1529,2019-11-19,London Academy,Isahella Swindells,49,22
1530,1530,2019-11-19,London Academy,Rebekah Sugge,58,24
1531,1531,2019-11-19,London Academy,Teirtza Docharty,62,26
1532,1532,2019-11-19,London Academy,Bev Ferri,62,21
1533,1533,2019-11-19,London Academy,Cacilie Rewcassell,60,21
1534,1534,2019-11-19,London Academy,Syman Guynemer,59,18
1535,1535,2019-11-19,London Academy,Ulick Kinane,42,15
1536,1536,2019-11-19,London Academy,Sigismundo Shellibeer,53,23
1537,1537,2019-11-19,London Academy,Tallie Mortimer,52,22
1538,1538,2019-11-19,London Academy,Burk Mackilpatrick,54,21
1539,1539,2019-11-19,London Academy,Karyn Huortic,58,19
1540,1540,2019-11-19,London Academy,Carmita Chillistone,50,18
1541,1541,2019-11-19,London Academy,Lawton Howley,52,27
1542,1542,2019-11-19,London Academy,Alair Patey,57,18
1543,1543,2019-11-19,London Academy,Christan Mityashin,62,25
1544,1544,2019-11-19,London Academy,Irwinn Goaks,58,22
1545,1545,2019-11-19,London Academy,Arny Dobrowolny,64,17
1546,1546,2019-09-19,Birmingham Academy,Dorri Mcmillian,62,18
1547,1547,2019-09-19,Birmingham Academy,Zorah Grasser,56,26
1548,1548,2019-09-19,Birmingham Academy,Dana Boldra,50,17
1549,1549,2019-09-19,Birmingham Academy,Erek Chadney,61,21
1550,1550,2019-09-19,Birmingham Academy,Jenilee Albury,55,18
1551,1551,2019-09-19,Birmingham Academy,Cherlyn Mclaverty,60,20
1552,1552,2019-09-19,Birmingham Academy,Carter Kingswold,50,16
1553,1553,2019-09-19,Birmingham Academy,Bradan Wickman,69,23
1554,1554,2019-09-19,Birmingham Academy,Porty Du Plantier,60,18
1555,1555,2019-09-19,Birmingham Academy,Minnie Gittose,63,21
1556,1556,2019-09-19,Birmingham Academy,Delmor Phuprate,61,13
1557,1557,2019-09-19,Birmingham Academy,Claiborne Jesper,54,18
1558,1558,2019-09-19,Birmingham Academy,Husein Gartside,51,19
1559,1559,2019-09-19,Birmingham Academy,Silas Blowin,55,20
1560,1560,2019-09-19,Birmingham Academy,Auria Shafto,55,25
1561,1561,2019-09-19,Birmingham Academy,Quill Buzin,50,21
1562,1562,2019-09-19,Birmingham Academy,Raye Terbrug,65,14
1563,1563,2019-09-19,Birmingham Academy,Winna Olive,60,18
1564,1564,2019-09-19,Birmingham Academy,Tedd Hurl,69,14
1565,1565,2019-09-19,Birmingham Academy,Bartie Grayson,46,16
1566,1566,2019-09-19,Birmingham Academy,Juieta Mulliss,51,22
1567,1567,2019-09-19,Birmingham Academy,Friedrick Hawkey,54,20
1568,1568,2019-09-19,Birmingham Academy,Zandra Makepeace,54,20
1569,1569,2019-09-19,Birmingham Academy,Bert Losty,48,20
1570,1570,2019-09-19,Birmingham Academy,Darill Whapples,47,18
1571,1571,2019-09-19,Birmingham Academy,Vivianna Letty,56,19
1572,1572,2019-04-02,London Academy,Theadora Berkelay,59,12
1573,1573,2019-04-02,London Academy,Austina Depper,48,18
1574,1574,2019-04-02,London Academy,Nance Crate,55,16
1575,1575,2019-04-02,London Academy,Shelia Carlesi,59,22
1576,1576,2019-04-02,London Academy,Clemente Akitt,50,23
1577,1577,2019-04-02,London Academy,Shalna Jzak,40,19
1578,1578,2019-04-02,London Academy,Chicky Sawbridge,64,25
1579,1579,2019-04-02,London Academy,Tori Weatherhill,56,18
1580,1580,2019-04-02,London Academy,Maryann Scarre,40,25
1581,1581,2019-04-02,London Academy,Mira Bofield,54,24
1582,1582,2019-04-02,London Academy,Maurita Gimblet,62,22
1583,1583,2019-04-02,London Academy,Grady Romeo,51,15
1584,1584,2019-04-02,London Academy,Cami Burberow,62,26
1585,1585,2019-04-02,London Academy,Winnie Waskett,53,22
1586,1586,2019-04-02,London Academy,Benedick Bernardeau,58,24
1587,1587,2019-04-02,London Academy,Linn Miners,46,19
1588,1588,2019-04-02,London Academy,Prudy Jouannin,45,16
1589,1589,2019-04-02,London Academy,Amerigo Graysmark,60,19
1590,1590,2019-04-02,London Academy,Lavinie De Quesne,61,19
1591,1591,2019-04-02,London Academy,Vivien Beiderbeck,65,19
1592,1592,2019-04-02,London Academy,Teddi Junifer,48,25
1593,1593,2019-04-02,London Academy,Scot Rankine,46,25
1594,1594,2019-04-02,London Academy,Valida Ketchaside,42,9
1595,1595,2019-04-02,London Academy,Bourke Caudrey,49,24
1596,1596,2019-04-02,London Academy,Howie Haith,55,21
1597,1597,2019-04-02,London Academy,Josselyn Kaindl,62,16
1598,1598,2019-01-02,London Academy,Talya Placidi,57,19
1599,1599,2019-01-02,London Academy,Crysta Aikett,68,18
1600,1600,2019-01-02,London Academy,Rheta Assel,67,21
1601,1601,2019-01-02,London Academy,Hernando Guage,53,17
1602,1602,2019-01-02,London Academy,Reinwald Corish,48,20
1603,1603,2019-01-02,London Academy,Leroi Shurmer,51,18
1604,1604,2019-01-02,London Academy,Emmy Luckings,57,17
1605,1605,2019-01-02,London Academy,Harry Orcas,56,20
1606,1606,2019-01-02,London Academy,Hillery Hunnicutt,43,18
1607,1607,2019-01-02,London Academy,Elsinore Marcussen,47,18
1608,1608,2019-01-02,London Academy,Mariele Steedman,65,19
1609,1609,2019-01-02,London Academy,Sigrid Veitch,57,20
1610,1610,2019-01-02,London Academy,Allegra Aspland,58,17
1611,1611,2019-01-02,London Academy,Stormi Kment,42,18
1612,1612,2019-01-02,London Academy,Esteban Warn,47,16
1613,1613,2019-01-02,London Academy,Kincaid Osipov,61,17
1614,1614,2019-07-02,London Academy,Christian Clowley,46,21
1615,1615,2019-07-02,London Academy,Andriana Uc,55,21
1616,1616,2019-07-02,London Academy,Isacco Teese,53,17
1617,1617,2019-07-02,London Academy,Mathilde Keppin,54,19
1618,1618,2019-07-02,London Academy,Kitty Allen,55,17
1619,1619,2019-07-02,London Academy,Albina Alves,54,18
1620,1620,2019-07-02,London Academy,Shanie Deniso,58,14
1621,1621,2019-07-02,London Academy,Chevy Pyburn,50,20
1622,1622,2019-07-02,London Academy,Larisa Warrington,55,23
1623,1623,2019-07-02,London Academy,Demetrius Dunbavin,53,19
1624,1624,2019-07-02,London Academy,Arty Indruch,56,24
1625,1625,2019-07-02,London Academy,Darcy Dowbakin,48,16
1626,1626,2019-07-02,London Academy,Eba Gary,58,19
1627,1627,2019-07-02,London Academy,D'Arcy Bover,56,27
1628,1628,2019-07-02,London Academy,Abraham Rockell,60,18
1629,1629,2019-07-02,London Academy,Chev Spillane,53,23
1630,1630,2019-07-02,London Academy,Beauregard Cornehl,56,24
1631,1631,2019-07-02,London Academy,Duky Shailer,51,22
1632,1632,2019-07-02,London Academy,Waverley Deacock,60,20
1633,1633,2019-07-02,London Academy,Sorcha Argue,52,15
1634,1634,2019-07-02,London Academy,Frankie Boseley,51,19
1635,1635,2019-07-02,London Academy,Marlow Turbitt,43,21
1636,1636,2019-07-02,London Academy,Matt Roocroft,42,23
1637,1637,2019-07-02,London Academy,Honor Huntall,56,23
1638,1638,2019-07-02,London Academy,Yankee Northing,54,22
1639,1639,2019-07-02,London Academy,Germaine Kitchenside,49,29
1640,1640,2019-07-02,London Academy,Berti Nayer,51,26
1641,1641,2019-07-02,London Academy,Gilbertine Olivetti,41,23
1642,1642,2019-07-02,London Academy,Drusy Benny,55,24
1643,1643,2019-07-02,London Academy,Ara Loggie,64,15
1644,1644,2019-07-02,London Academy,Ketti Murrigans,42,19
1645,1645,2019-07-02,London Academy,Sherlocke Baselio,66,19
1646,1646,2019-07-02,London Academy,Amalea Ughi,53,18
1647,1647,2019-07-02,London Academy,Julia Taile,52,16
1648,1648,2019-07-02,London Academy,Ardis Staniland,53,16
1649,1649,2019-07-02,London Academy,Claude Duran,55,20
1650,1650,2019-07-02,London Academy,Andree Romeo,52,25
1651,1651,2019-07-02,London Academy,Ennis Breinl,46,20
1652,1652,2019-07-02,London Academy,Tonnie Brigshaw,46,22
1653,1653,2019-05-02,Birmingham Academy,Yank Cargill,44,15
1654,1654,2019-05-02,Birmingham Academy,Jeremie Giacobazzi,55,12
1655,1655,2019-05-02,Birmingham Academy,Shayne St Louis,51,24
1656,1656,2019-05-02,Birmingham Academy,Timmy Benzies,56,18
1657,1657,2019-05-02,Birmingham Academy,Ettore Elphee,49,19
1658,1658,2019-05-02,Birmingham Academy,Rowland Cabotto,49,16
1659,1659,2019-05-02,Birmingham Academy,Lawton Redpath,57,27
1660,1660,2019-05-02,Birmingham Academy,Theresina Breckell,56,17
1661,1661,2019-05-02,Birmingham Academy,Lem Burbidge,54,24
1662,1662,2019-05-02,Birmingham Academy,Gilburt Chamney,65,22
1663,1663,2019-05-02,Birmingham Academy,Gray Eadmeads,57,21
1664,1664,2019-05-02,Birmingham Academy,Kizzee Oliva,55,22
1665,1665,2019-05-02,Birmingham Academy,Jeana Schowenburg,59,22
1666,1666,2019-05-02,Birmingham Academy,Rhodia Valsler,47,19
1667,1667,2019-05-02,Birmingham Academy,Ludovico Orridge,52,17
1668,1668,2019-05-02,Birmingham Academy,Chantal Mailes,67,25
1669,1669,2019-05-02,Birmingham Academy,Dean Burnup,61,20
1670,1670,2019-05-02,Birmingham Academy,Auberon O'Quin,67,21
1671,1671,2019-05-02,Birmingham Academy,Rhys Yakebovich,62,24
1672,1672,2019-05-02,Birmingham Academy,Gilbertine Matteoni,50,26
1673,1673,2019-05-02,Birmingham Academy,Donal Mila,49,21
1674,1674,2019-05-02,Birmingham Academy,Burtie Garfitt,53,17
1675,1675,2019-05-02,Birmingham Academy,Burnard Antonsson,57,22
1676,1676,2019-05-02,Birmingham Academy,Saree Schwand,56,19
1677,1677,2019-05-02,Birmingham Academy,Scarlett Ciccarello,57,16
1678,1678,2019-05-02,Birmingham Academy,Yuma Dowry,48,19
1679,1679,2019-10-02,London Academy,Chickie Dickens,51,22
1680,1680,2019-10-02,London Academy,Maurise Pawfoot,49,19
1681,1681,2019-10-02,London Academy,Guilbert Leet,50,21
1682,1682,2019-10-02,London Academy,Sydelle Russo,55,24
1683,1683,2019-10-02,London Academy,Mikaela Quaife,44,13
1684,1684,2019-10-02,London Academy,Perla Haibel,55,15
1685,1685,2019-10-02,London Academy,Alasteir Cootes,50,18
1686,1686,2019-10-02,London Academy,Audrye Knightley,64,20
1687,1687,2019-10-02,London Academy,Gail Basso,53,20
1688,1688,2019-10-02,London Academy,Nonnah Gentreau,50,24
1689,1689,2019-10-02,London Academy,Antony Eckert,56,25
1690,1690,2019-10-02,London Academy,Pryce Playden,53,18
